planner,selected_score,selected_model_return,selected_true_return,samples_evaluated,first_action,selected_tail_gap,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,repair,config,seed,population,iterations,elite_fraction,optimal_true_return,regret
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,0.1562943608109599,0.01024929643546091,0.09390593750388812,0.4796674014163769,1.5086788633659876,0.6955177320537465,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.05,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,6.0754518215814315,0.3967920125933596,0.9823565647007794,0.5536782627868428,0.6638306019724338,0.5536782627868428,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.1,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,0.5962144157593973,0.03981660053496116,0.1703320278571648,0.5664520530902173,1.2901453717416498,0.8213554769808151,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.1,7.803822402340721,1.8336397602977499
cem,5.9701826420460264,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,4.95768223975642,0.3256645528313712,0.8290111059368124,0.5866576340595837,0.5220742126652961,0.5866576340595837,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.2,7.803822402340721,1.8336397602977499
cem_repaired,5.846028827506187,5.9701826420460264,5.970182642042971,768,1.0,3.055333763768431e-12,2.138641456869416,0.14099888353497889,0.4138464485424676,0.6971541645064707,0.7179953062125672,1.0108735385343826,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,2,0.2,7.803822402340721,1.8336397602977499
cem,7.311457892053279,7.311457892053279,-6.25807951545175,1536,-0.33339942858041877,13.56953740750503,11.620307882138082,0.7243932742990662,1.728794856765137,0.20119779007965763,1.2169479071454259,0.20119779007965763,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.05,7.803822402340721,14.061901917792472
cem_repaired,7.312316435730112,7.3880246544749095,7.388024654474729,1536,1.0,1.8030021919912542e-13,1.1514456055294886e-10,3.121928873569767e-13,0.05122974908177761,0.25066865297046476,1.695601039835412,0.3634695468071739,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.05,7.803822402340721,0.4157977478659918
cem,7.367628240422457,7.367628240422457,-6.045858370566596,1536,-0.3663730722238427,13.413486610989054,10.338198492745171,0.6508408392605417,1.572434226814461,0.2687983801620759,1.213984037213931,0.2687983801620759,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.1,7.803822402340721,13.849680772907316
cem_repaired,7.104241461196856,7.18560997045784,7.185609970454515,1536,1.0,3.3244518249375687e-12,4.906889192176833e-06,6.84339503494281e-07,0.06210663188488269,0.33987444671016226,1.6985409971482515,0.4928179477297353,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.1,7.803822402340721,0.6182124318862057
cem,6.752867412380224,6.752867412380224,-5.428079788692653,1536,-0.9783772361660923,12.180947201072877,8.485228536157349,0.5423626205499907,1.3243334314784265,0.34892646699527596,1.143338003396898,0.34892646699527596,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.2,7.803822402340721,13.231902191033374
cem_repaired,5.922777126909793,6.036527047554741,6.036527047555786,1536,1.0,-1.0453859999870474e-12,0.3715238056026743,0.02518320602361165,0.14647402935784062,0.5752420276057917,1.3754418099409607,0.8341009400283979,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,4,0.2,7.803822402340721,1.7672953547849346
cem,8.379022291211006,8.379022291211006,-6.591895024556822,2304,-0.8800976550922943,14.970917315767828,14.453427167562898,0.863334526191793,1.9670386480152373,0.07338010932665809,1.2723561018515932,0.07338010932665809,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.05,7.803822402340721,14.395717426897544
cem_repaired,7.312316435730112,7.3880246544749095,7.388024654474729,2304,1.0,1.8030021919912542e-13,7.466334217554049e-11,4.6945412834097014e-14,0.04075209583054594,0.17384039341376614,1.7093856070258737,0.2520685704499609,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.05,7.803822402340721,0.4157977478659918
cem,8.191113609732417,8.191113609732417,-5.860612901989077,2304,-0.9215895169843499,14.051726511721494,13.46226685670143,0.8127960206951327,1.8963967544899867,0.1182807852051245,1.2189964102620414,0.1182807852051245,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.1,7.803822402340721,13.664435304329798
cem_repaired,7.104241461196856,7.18560997045784,7.185609970454515,2304,1.0,3.3244518249375687e-12,1.1734135714373923e-09,3.043520637968271e-12,0.05067301891052654,0.2615223600729074,1.7327256411190692,0.3792074221057157,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.1,7.803822402340721,0.6182124318862057
cem,7.714290035591921,7.714290035591921,-5.504668476554437,2304,-1.0,13.218958512146358,11.507457522245502,0.7109026062429027,1.7430516253567296,0.18727835291633793,1.2229520975709145,0.18727835291633793,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.2,7.803822402340721,13.308490878895158
cem_repaired,6.281358757863204,6.384083520140769,6.384083520137347,2304,1.0,3.4221514511045825e-12,0.005219008846280275,0.0005567811245397212,0.07301869052758322,0.3896554042257395,1.6633490631115189,0.5650003361273224,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 0, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",0,384,6,0.2,7.803822402340721,1.419738882203374
cem,5.035784146760007,5.035784146760007,-3.899725457633824,96,-1.0,8.93550960439383,6.624933058582056,0.4350389736832126,1.0426165992660237,0.5890121958979033,0.9750411112080468,0.5890121958979033,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.05,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,96,0.4652515754728598,1.016921213903288e-09,5.036956384841867,0.33678598320035263,0.8204002597471479,0.6557490872838342,0.5947628445010255,0.9508361765615594,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.05,7.803822402340721,3.961912956966405
cem,5.035784146760007,5.035784146760007,-3.899725457633824,96,-1.0,8.93550960439383,5.907774259507123,0.3848681854847947,0.9554818482884538,0.6080935478684142,0.7504837909027833,0.6080935478684142,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.1,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,96,0.4652515754728598,1.016921213903288e-09,4.8069890892219735,0.3132801790609521,0.7806883242163446,0.6235464233701746,0.662442151311776,0.9041423138867531,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.1,7.803822402340721,3.961912956966405
cem,5.035784146760007,5.035784146760007,-3.899725457633824,96,-1.0,8.93550960439383,4.979697798824888,0.32996017948193757,0.8341439231713593,0.6299659879427809,0.5867328350554774,0.6299659879427809,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.2,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,96,0.4652515754728598,1.016921213903288e-09,4.22412438607496,0.27815114669848395,0.7119898963259969,0.6396194153447585,0.4965310264191621,0.9274481522498996,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,1,0.2,7.803822402340721,3.961912956966405
cem,5.974913288103802,5.974913288103802,-4.952469956179101,192,-1.0,10.927383244282904,9.124504416143331,0.5743501181931497,1.4775026313019282,0.332785234987823,1.3398218762565188,0.332785234987823,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.05,7.803822402340721,12.756292358519822
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,192,0.4652515754728598,1.016921213903288e-09,1.831784564147938,0.11502123032645575,0.33450625583604887,0.5824975238594452,1.0180724925172397,0.8446214095961955,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.05,7.803822402340721,3.961912956966405
cem,5.373568417028996,5.373568417028996,-4.34840259175734,192,-0.7829327547089476,9.721971008786337,8.088653368890121,0.5244301572147926,1.2659921413276616,0.360850515036623,1.2199199705022403,0.360850515036623,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.1,7.803822402340721,12.152224994098061
cem_repaired,3.905669846741928,5.400341426484213,-4.498563570595322,192,-0.6619963367973126,9.898904997079535,2.8331514879425357,0.18410510008471154,0.49399865426082085,0.6599444167690758,0.7689551424691238,0.9569194043151599,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.1,7.803822402340721,12.302385972936044
cem,5.684683838569028,5.684683838569028,-4.721689606095636,192,-0.9386844237978971,10.406373444664665,6.320029885798861,0.41334724908899656,1.0341677570779104,0.4964843097963614,1.1243682835267352,0.4964843097963614,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.2,7.803822402340721,12.525512008436358
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,192,0.4652515754728598,1.016921213903288e-09,3.3830944106925136,0.22335243003558092,0.6023970706969042,0.6984131188151492,0.6653468045101163,1.0126990222819665,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,2,0.2,7.803822402340721,3.961912956966405
cem,7.804771727535121,7.804771727535121,-6.47317545161093,384,-1.0,14.27794717914605,13.28492747114324,0.8108296451838971,1.904099334248686,0.07994694532402571,1.312279789717507,0.08040490178848267,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.05,7.803822402340721,14.276997853951652
cem_repaired,6.586286812828395,6.6727271140785644,6.672727114072325,384,0.8306183863781043,6.23945339839338e-12,3.838458439986425e-11,2.7634462924297524e-14,0.060853111954101015,0.2566481261179032,1.7779465507793548,0.37213978287095967,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.05,7.803822402340721,1.131095288268396
cem,7.191292934646385,7.191292934646385,-5.9143547557476195,384,-0.9024718738498723,13.105647690394004,12.027420228823834,0.7417950080281063,1.678968678996533,0.14269713634133757,1.302229461855368,0.14269713634133757,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.1,7.803822402340721,13.718177158088341
cem_repaired,5.7496472351318255,5.867303057704687,5.867303057703619,384,0.9566186912411252,1.0675904604795505e-12,0.031707626822997305,0.00326186851280588,0.0829472677587605,0.43701932262978566,1.6108126328437817,0.6336780178131892,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.1,7.803822402340721,1.9365193446371016
cem,6.905040983584685,6.905040983584685,-5.1971428025402595,384,-1.0,12.102183786124945,9.921718287216795,0.621945363205479,1.5243707621721627,0.2775650659251777,1.2972623142554887,0.2775650659251777,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.2,7.803822402340721,13.00096520488098
cem_repaired,4.909081383438873,5.090906321156926,5.090906321148991,384,1.0,7.934986001600919e-12,0.14053850679992358,0.011576917595998335,0.12839258065047954,0.5069115255094659,1.5355326838072931,0.7350217119887257,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,4,0.2,7.803822402340721,2.7129160811917297
cem,8.494471281355002,8.494471281355002,-6.643220340722936,576,-0.9969677380091416,15.137691622077938,14.722257524574136,0.8759541974283074,1.9732444864021825,0.02982941908297957,1.294984988261414,0.040733755325551096,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.05,7.803822402340721,14.447042743063658
cem_repaired,7.013856491680673,7.082753952410843,7.082753952367522,576,0.7230324760973748,4.332090242087361e-11,2.6808795183796975e-10,1.648582912939564e-13,0.03789212387276797,0.12049945893591761,1.7223776686666608,0.17499104153980125,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.05,7.803822402340721,0.721068449973199
cem,7.687173314112854,7.687173314112854,-6.318061973716232,576,-0.9405686363845065,14.005235287829088,13.332753439391098,0.8129873326877652,1.8638775598348225,0.05482628694564046,1.3177138117317602,0.05700480930135754,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.1,7.803822402340721,14.121884376056954
cem_repaired,7.009149851427496,7.0820097173007195,7.082009717255145,576,0.7805604866223718,4.5574211071652826e-11,4.3430592455706574e-11,5.23733034165468e-13,0.049465223402873335,0.23339935751017088,1.7385723386264635,0.33842906838974773,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.1,7.803822402340721,0.7218126850855757
cem,7.869622592634693,7.869622592634693,-5.76715157011752,576,-1.0,13.636774162752214,11.724585212744012,0.7345829431659897,1.7091775027707221,0.17579341217047767,1.3132529596460434,0.17579341217047767,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.2,7.803822402340721,13.57097397245824
cem_repaired,6.181186450612418,6.289127385672082,6.289127385668554,576,1.0,3.5287328614685975e-12,4.2196214260492583e-07,1.7431291732506165e-07,0.063328271906918,0.3337926498868261,1.736950546021456,0.48399934233589786,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,96,6,0.2,7.803822402340721,1.5146950166721673
cem,5.035784146760007,5.035784146760007,-3.899725457633824,192,-1.0,8.93550960439383,5.348268033782069,0.34914604423072604,0.8793936761195443,0.619670857080399,0.548802930735438,0.619670857080399,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.05,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,192,0.4652515754728598,1.016921213903288e-09,3.3150362955270745,0.21794215078261034,0.5625483937791922,0.6372579206012607,0.6487891365570764,0.9240239848718281,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.05,7.803822402340721,3.961912956966405
cem,5.035784146760007,5.035784146760007,-3.899725457633824,192,-1.0,8.93550960439383,5.0486353568839615,0.33302545576142595,0.8399721031748213,0.6389348638374438,0.5274942642683358,0.6389348638374438,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.1,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,192,0.4652515754728598,1.016921213903288e-09,3.07132068721753,0.19974785949950644,0.5406809353820841,0.6278802026298972,0.5906056220077571,0.9104262938133508,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.1,7.803822402340721,3.961912956966405
cem,5.035784146760007,5.035784146760007,-3.899725457633824,192,-1.0,8.93550960439383,4.270634110849867,0.28382942920782306,0.7373654191394543,0.6520461664922907,0.4072078082694283,0.6520461664922907,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.2,7.803822402340721,11.703547859974545
cem_repaired,3.680339760644542,3.841909446391237,3.841909445374316,192,0.4652515754728598,1.016921213903288e-09,3.4757618962822048,0.2304788933124935,0.6139635401757929,0.6494149652689352,0.4120447930879493,0.941651699639956,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,1,0.2,7.803822402340721,3.961912956966405
cem,5.519855101764589,5.519855101764589,-4.23589821732731,384,0.36208252037225547,9.755753319091898,7.525778074760966,0.479575757894945,1.1551005754319892,0.4270811126639156,0.8063862759657764,0.4270811126639156,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.05,7.803822402340721,12.039720619668032
cem_repaired,4.971462128430595,5.123296882817057,5.123296882814554,384,1.0,2.502886786714953e-12,0.386185558016184,0.02361147332838508,0.1253071122572385,0.46550090825980406,1.568280706745419,0.6749763169767159,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.05,7.803822402340721,2.6805255195261672
cem,5.403700165748717,5.403700165748717,-3.92291763486842,384,0.42028470530808193,9.326617800617136,6.558750733006255,0.42207076861970494,1.0650791640423363,0.5034103893680354,0.8168138878264468,0.5034103893680354,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.1,7.803822402340721,11.72674003720914
cem_repaired,4.966876821214178,5.121481844089669,5.121481844086681,384,0.7506636032300308,2.9887203822909214e-12,0.7055258508141181,0.04453079761283531,0.18841355634298498,0.5437915504069986,1.4209246838676153,0.7884977480901478,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.1,7.803822402340721,2.6823405582540403
cem,6.035475681146038,6.035475681146038,-4.9656545318098395,384,-1.0,11.001130212955879,5.027417713249055,0.33151128148399495,0.834091440844037,0.5769148913873876,0.5516794319365235,0.5769148913873876,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.2,7.803822402340721,12.76947693415056
cem_repaired,4.997631417196049,5.1546675521948995,5.154667552189764,384,0.7635832184308123,5.135447622706124e-12,1.9009738389466384,0.12569288797385078,0.3773980184728393,0.6741549542203388,0.8199926695918303,0.9775246836194911,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,2,0.2,7.803822402340721,2.649154850150957
cem,7.335899802604844,7.335899802604844,-5.6246836765515305,768,-0.7867279334792381,12.960583479156375,12.530974007417095,0.7724310081208443,1.774701507161644,0.14141670997881686,1.2621345683261387,0.14141670997881686,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.05,7.803822402340721,13.428506078892251
cem_repaired,6.421443907513788,6.521375168624751,6.52137516862223,768,0.9685528654988406,2.5215385335286555e-12,9.634071318487258e-12,3.144591543858695e-15,0.05070703665274674,0.2036573721719354,1.7641187315970301,0.29530318964930635,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.05,7.803822402340721,1.2824472337184911
cem,7.320194055919299,7.320194055919299,-5.746003438251577,768,-0.6694877219455151,13.066197494170876,11.155651795663807,0.6915859143764853,1.6635107339103627,0.21560241301319433,1.2259408626780866,0.21560241301319433,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.1,7.803822402340721,13.549825840592298
